YEAR FORECAST MADE,YEAR BEING FORECAST,FORECASTER_CONF,INDICATOR,actual,pred_average,pred_var,banana,beef,bread,chicken,eggs,electricity,flour,iceCream,unleadedGasoline
2019,2019,0.2882793296089385,Core CPI,2.290573,2.4,0.2025,0.573,3.838333333333333,1.3496666666666666,1.4726666666666668,1.4073333333333335,0.134,0.426,4.871666666666667,2.626666666666667
2011,2013,0.2797999999999997,Unemployment,7.35833333333333,8.525,0.111875,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2017,2019,0.2696046511627905,Unemployment,3.683333,4.1,0.24,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2009,2009,0.2569554924242421,Unemployment,9.28333333333333,9.2725,0.65636875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2006,2007,0.2232499999999999,RealGDP,2.01051,2.3,3.36,0.502,2.2386666666666666,1.038333333333333,1.0513333333333332,1.3596666666666668,0.1083333333333333,0.3266666666666666,3.750333333333333,2.342
1996,1997,0.2792508771929828,RealGDP,4.44717,2.0,0.55,0.478,1.3676666666666668,0.8966666666666666,0.9893333333333332,1.088,0.099,0.31,2.952666666666667,1.2486666666666666
2015,2016,0.3518173652694606,RealGDP,1.66747,2.9,0.64,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
1999,1999,0.2885822147651005,RealGDP,4.7945,3.1,0.64,0.5013333333333333,1.4056666666666666,0.8783333333333333,1.0643333333333334,1.0453333333333334,0.084,0.293,3.300333333333333,0.9726666666666668
2011,2012,0.361911196911197,Unemployment,8.075,9.0,0.0875,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2013,2013,0.3181024096385542,Core PCE,1.578237,1.295,0.225475,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
1998,1999,0.2569554924242421,RealGDP,4.7945,2.15,0.6275,0.4983333333333333,1.411333333333333,0.8653333333333334,1.0553333333333332,1.0153333333333334,0.09,0.3073333333333333,3.154666666666666,1.0546666666666666
2013,2013,0.3756698564593302,Unemployment,7.358333,7.5,0.0625,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2011,2012,0.3007236842105265,Core CPI,1.94900192417855,2.1,0.4075,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2018,2019,0.2597923875432527,RealGDP,2.28887,2.75,1.1875,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2007,2008,0.3182481751824816,Core CPI,1.99951403422141,1.5,0.1625,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2008,2009,0.2746376811594203,RealGDP,-2.59989,1.9,0.44,0.63,2.3016666666666667,1.372,1.1836666666666666,1.973,0.122,0.527,4.116,3.7566666666666655
2011,2013,0.3849514563106793,Unemployment,7.35833333333333,7.35,0.04,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2013,2014,0.3330114942528737,Core CPI,1.7271,1.955,0.320475,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
2012,2013,0.2769704433497535,Unemployment,7.35833333333333,8.1,0.3025,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
1995,1996,0.2615845070422536,RealGDP,3.77257,2.4,0.39,0.508,1.3563333333333334,0.798,0.922,0.9396666666666668,0.0976666666666666,0.253,2.671666666666667,1.1689999999999998
2007,2008,0.436821345707657,Core CPI,1.99951403422141,2.05,0.085,0.5066666666666667,2.377666666666667,1.2103333333333337,1.139,1.6536666666666668,0.1213333333333333,0.356,3.8723333333333336,2.844
2008,2009,0.4100543478260871,Core PCE,1.52903905586508,1.875,0.071875,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2012,2012,0.3181024096385542,Unemployment,8.075,8.04,0.5859,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
1992,1993,0.2312499999999999,RealGDP,2.75179,2.34,4.1144,0.4793333333333334,1.5776666666666666,0.7343333333333333,0.862,0.888,0.085,0.2413333333333333,2.605,1.0616666666666663
2016,2017,0.3756698564593302,Core CPI,1.742585,1.7,0.2225,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2011,2014,0.3344463087248323,Unemployment,6.15833333333333,8.15,0.24,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2009,2009,0.3338399999999999,Core CPI,1.75022285064397,1.525,0.061875,0.6106666666666666,2.1396666666666664,1.3686666666666667,1.2686666666666666,1.5846666666666664,0.1303333333333333,0.5153333333333333,4.238666666666666,2.5813333333333333
2012,2013,0.3437873134328353,Core PCE,1.57823742497407,2.425,0.131875,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
1998,1998,0.4100543478260871,RealGDP,4.48139,3.05,0.2475,0.4789999999999999,1.4226666666666663,0.8559999999999999,1.020333333333333,1.0786666666666669,0.0853333333333333,0.2993333333333333,3.002,1.084666666666667
2015,2016,0.271192523364486,Core CPI,2.182359,2.017839,0.431026,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2009,2009,0.2943771289537712,Core CPI,1.75022285064397,1.725,0.399375,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2008,2008,0.2525719424460433,Core CPI,1.99951403422141,2.555,0.109475,0.6306666666666667,2.349333333333333,1.3813333333333333,1.2093333333333334,1.9476666666666669,0.131,0.5383333333333334,4.278666666666666,3.858
2015,2015,0.436821345707657,RealGDP,2.70637,2.5,0.0,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2007,2008,0.2917559523809523,Core CPI,1.99951403422141,1.715,0.311275,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2017,2019,0.2745200369318181,RealGDP,2.28887,1.81,2.2939,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2009,2009,0.4127572016460904,Core CPI,1.75022285064397,0.875,0.171875,0.6346666666666666,2.354,1.3983333333333334,1.2943333333333331,1.7793333333333334,0.126,0.5096666666666666,4.3183333333333325,1.888
2016,2016,0.374479905437352,Core CPI,2.182359,2.35,0.04,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2016,2019,0.3354056437389771,Unemployment,3.683333,4.5225,0.06886875,0.58,3.965666666666667,1.4159999999999997,1.4566666666666668,2.2253333333333334,0.134,0.5186666666666667,4.871333333333333,1.897333333333333
2012,2012,0.3181024096385542,Unemployment,8.075,8.16,0.4044,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
2011,2014,0.3849514563106793,Unemployment,6.15833333333333,6.65,0.09,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2010,2010,0.2917559523809523,Core CPI,0.645572526463334,1.075,0.306875,0.576,2.357666666666667,1.3683333333333334,1.2426666666666666,1.5986666666666665,0.1283333333333333,0.4806666666666666,4.512,2.821
2014,2014,0.3756698564593302,Core PCE,1.450287,1.69,0.0264,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2016,2018,0.3201466275659826,Unemployment,3.891667,4.88,0.5631,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2016,2017,0.2572015915119365,Unemployment,4.35,4.53,0.78285,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2008,2008,0.3263561643835613,Core CPI,1.99951403422141,2.25,0.025,0.624,2.3883333333333336,1.3950000000000002,1.2713333333333334,1.8433333333333333,0.1243333333333333,0.5063333333333334,4.359666666666667,2.337666666666667
2010,2010,0.2815784017278614,Core PCE,0.923599155883825,1.0918,0.10247276,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2015,2015,0.2569554924242421,Core CPI,1.9942,1.975,0.251875,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2018,2019,0.3347826086956522,RealGDP,2.28887,2.5,0.7,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2016,2018,0.2745200369318181,Unemployment,3.891667,4.67,0.56235,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
1999,1999,0.0982608695652173,RealGDP,4.7945,2.0,1.45,0.5013333333333333,1.4056666666666666,0.8783333333333333,1.0643333333333334,1.0453333333333334,0.084,0.293,3.300333333333333,0.9726666666666668
2010,2010,0.2597923875432527,RealGDP,2.70886,2.05,0.6475,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2009,2012,0.2266666666666666,Unemployment,8.075,8.9175,2.04381875,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2016,2017,0.3344463087248323,Core PCE,1.664742,1.75,0.175,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2015,2015,0.2943771289537712,Unemployment,5.275,5.4025,0.3186188,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
2009,2012,0.2761052631578947,Unemployment,8.075,7.85,0.19,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2008,2008,0.3437873134328353,Core PCE,1.55932373235605,2.025,0.061875,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2013,2014,0.2885822147651005,Core CPI,1.7271000610448,2.125,0.296875,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2007,2007,0.3291176470588235,Core PCE,2.25317372895313,1.95,0.16,0.5066666666666667,2.377666666666667,1.2103333333333337,1.139,1.6536666666666668,0.1213333333333333,0.356,3.8723333333333336,2.844
2011,2012,0.3518173652694606,RealGDP,2.28069,1.05,2.0475,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2017,2019,0.3241727272727273,RealGDP,2.28887,2.26,0.7724,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2011,2013,0.2847115384615384,Unemployment,7.35833333333333,7.8875,0.25921875,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2011,2011,0.2769704433497535,Core PCE,1.92555704965729,2.05,0.435,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2002,2003,0.2754716981132075,RealGDP,2.79621,3.05,1.4475,0.5046666666666667,1.668,1.0143333333333333,1.062,1.0326666666666666,0.095,0.3213333333333333,3.854000000000001,1.4189999999999998
2016,2017,0.3437873134328353,Core CPI,1.742585,2.875,0.146875,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2007,2008,0.3500000000000001,Core CPI,1.99951403422141,2.35,0.04,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2010,2011,0.2792508771929828,Unemployment,8.93333333333333,9.13,0.28185,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2014,2017,0.3344463087248323,RealGDP,2.25568,2.5,0.4,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2014,2015,0.2745200369318181,Core CPI,1.9942,1.85,0.69,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2012,2012,0.3849514563106793,Core CPI,1.94900192417855,2.3,0.0725,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2011,2012,0.3500000000000001,Core PCE,1.80752567718949,1.75,0.1,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2009,2009,0.2696046511627905,Core PCE,1.52903905586508,0.9,0.5025,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2016,2017,0.3756698564593302,Core PCE,1.664742,1.75,0.125,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2015,2017,0.3351240458015263,Unemployment,4.35,5.075,0.163125,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2012,2015,0.3344463087248323,Unemployment,5.275,7.1375,0.51546875,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2008,2009,0.241,Core CPI,1.75022285064397,2.395,0.111475,0.624,2.3883333333333336,1.3950000000000002,1.2713333333333334,1.8433333333333333,0.1243333333333333,0.5063333333333334,4.359666666666667,2.337666666666667
1996,1996,0.0615384615384615,RealGDP,3.77257,2.25,0.2875,0.478,1.3676666666666668,0.8966666666666666,0.9893333333333332,1.088,0.099,0.31,2.952666666666667,1.2486666666666666
2013,2013,0.3263561643835613,Core CPI,1.723147,1.775,0.011875,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2017,2017,0.3241727272727273,RealGDP,2.25568,2.36,0.3104,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2009,2012,0.2245150501672242,Unemployment,8.075,8.765,1.529775,0.6106666666666666,2.1396666666666664,1.3686666666666667,1.2686666666666666,1.5846666666666664,0.1303333333333333,0.5153333333333333,4.238666666666666,2.5813333333333333
1996,1997,0.1428571428571428,RealGDP,4.44717,3.36,2.7804,0.501,1.376,0.8566666666666666,0.938,1.128,0.0913333333333333,0.266,2.6966666666666668,1.1383333333333334
2018,2018,0.4100543478260871,Core PCE,2.009623,2.0,0.0625,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
1999,2000,0.2295569620253164,RealGDP,4.07716,2.51,2.7699,0.492,1.4403333333333332,0.8893333333333334,1.0413333333333334,0.9303333333333332,0.086,0.2973333333333333,3.2556666666666665,1.1676666666666666
2019,2019,0.4100543478260871,Unemployment,3.683333,3.5,0.0,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2013,2014,0.2572015915119365,Unemployment,6.158333,7.0625,0.5429688,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2013,2013,0.2745200369318181,RealGDP,1.84187,1.49,1.8499,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
2010,2012,0.3849514563106793,RealGDP,2.28069,2.0,1.25,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2013,2016,0.2792508771929828,RealGDP,1.66747,3.41,1.0419,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2011,2013,0.3338399999999999,RealGDP,1.84187,1.5,0.5,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2000,2000,0.1199999999999999,RealGDP,4.07716,4.73,2.0571,0.4966666666666666,1.588,0.9253333333333336,1.0873333333333333,0.8936666666666667,0.091,0.304,3.529666666666667,1.5616666666666663
2016,2019,0.2792508771929828,Unemployment,3.683333,4.875,0.290625,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2012,2012,0.2847115384615384,Unemployment,8.075,8.25,0.325,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2017,2018,0.2569554924242421,Core CPI,2.191476,2.3,0.3125,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2007,2007,0.2696046511627905,Core PCE,2.25317372895313,2.75,0.3,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2008,2008,0.2635211267605634,Core CPI,1.99951403422141,2.26,0.8399,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2000,2000,0.1211764705882352,RealGDP,4.07716,2.86,1.5704,0.5116666666666667,1.5103333333333335,0.9183333333333332,1.0563333333333331,0.956,0.0846666666666666,0.2793333333333332,3.313,1.4036666666666668
2006,2006,0.2792508771929828,RealGDP,2.78281,3.5,0.8,0.502,2.2386666666666666,1.038333333333333,1.0513333333333332,1.3596666666666668,0.1083333333333333,0.3266666666666666,3.750333333333333,2.342
2003,2003,0.2847115384615384,RealGDP,2.79621,2.35,0.3275,0.5143333333333334,1.881,1.003,1.039,1.1129999999999998,0.0933333333333333,0.324,3.613666666666667,1.5716666666666663
2013,2014,0.374479905437352,Unemployment,6.158333,6.95,0.135,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
1993,1993,0.1899999999999999,RealGDP,2.75179,2.07,4.6251,0.4216666666666667,1.567,0.7516666666666666,0.8943333333333333,0.9063333333333334,0.0963333333333333,0.2356666666666666,2.4923333333333333,1.097
2016,2016,0.3241727272727273,Core CPI,2.182359,1.825,0.181875,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2012,2013,0.361911196911197,Core CPI,1.72314678876611,1.75,0.075,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2017,2017,0.3354056437389771,RealGDP,2.25568,2.45,0.0475,0.5523333333333335,3.678,1.313,1.4683333333333335,1.6203333333333336,0.1363333333333333,0.477,4.669333333333333,2.497
2012,2014,0.2769704433497535,RealGDP,2.28778,2.7,2.26,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2012,2015,0.3437873134328353,RealGDP,2.70637,3.5,0.6,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2010,2012,0.3321160409556316,Unemployment,8.075,9.25,0.1,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2017,2019,0.361911196911197,RealGDP,2.28887,3.15,0.4275,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2012,2014,0.2847115384615384,RealGDP,2.28778,2.36,1.5804,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2012,2013,0.3007236842105265,Unemployment,7.35833333333333,8.19,0.2964,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
1992,1992,0.2295569620253164,RealGDP,3.52244,1.85,0.4275,0.4793333333333334,1.5776666666666666,0.7343333333333333,0.862,0.888,0.085,0.2413333333333333,2.605,1.0616666666666663
1992,1992,0.187,RealGDP,3.52244,1.95,0.2475,0.4226666666666667,1.527,0.7456666666666667,0.8763333333333333,0.8943333333333333,0.0873333333333333,0.236,2.541,1.1496666666666666
2010,2013,0.2792508771929828,RealGDP,1.84187,3.66,1.3744,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2016,2016,0.2784565916398713,RealGDP,1.66747,1.22,1.5616,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2018,2019,0.3525462962962959,Core CPI,2.290573,2.25,0.225,0.5746666666666665,3.6466666666666665,1.285,1.4963333333333333,1.785,0.135,0.4696666666666667,4.760333333333333,2.5620000000000003
2014,2014,0.4127572016460904,RealGDP,2.28778,2.5,0.2,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2019,2019,0.2071428571428571,RealGDP,2.28887,2.25,0.4875,0.572,3.823333333333333,1.284,1.521,1.2816666666666667,0.1393333333333333,0.451,4.719333333333334,2.687
2014,2014,0.2588257575757575,Unemployment,6.158333,6.25,0.05,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2006,2006,0.3437873134328353,RealGDP,2.78281,3.75,0.2875,0.511,2.235,1.0773333333333337,1.0476666666666663,1.2436666666666667,0.1123333333333333,0.329,3.719,2.873666666666667
1998,1999,0.1711864406779661,RealGDP,4.7945,1.05,2.0475,0.4983333333333333,1.411333333333333,0.8653333333333334,1.0553333333333332,1.0153333333333334,0.09,0.3073333333333333,3.154666666666666,1.0546666666666666
2013,2013,0.3437873134328353,Core PCE,1.57823742497407,1.8,0.0725,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2019,2019,0.3082750582750584,Core CPI,2.290573,1.925,0.206875,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2018,2018,0.2597923875432527,RealGDP,2.91886,2.65,1.3275,0.576,3.7146666666666666,1.284333333333333,1.516,1.8986666666666665,0.1363333333333333,0.47,4.651,2.8526666666666665
2013,2013,0.2885822147651005,Unemployment,7.358333,7.4875,0.1342187,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2007,2008,0.3082750582750584,Core PCE,1.55932373235605,1.94,0.1339,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2015,2015,0.4373390557939912,Core PCE,1.184167,1.85,0.115,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
2014,2014,0.3354056437389771,RealGDP,2.28778,3.3,0.36,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2016,2017,0.3849514563106793,RealGDP,2.25568,2.0,0.25,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2018,2018,0.3241727272727273,Core PCE,2.009623,2.105,0.191475,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2015,2016,0.2885822147651005,Core CPI,2.182359,2.275,0.386875,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2006,2006,0.2847115384615384,RealGDP,2.78281,3.0,0.35,0.502,2.2386666666666666,1.038333333333333,1.0513333333333332,1.3596666666666668,0.1083333333333333,0.3266666666666666,3.750333333333333,2.342
2011,2011,0.3030285714285709,Core CPI,2.17432412557292,1.525,0.511875,0.6173333333333333,2.7300000000000004,1.4606666666666666,1.2893333333333332,1.7006666666666668,0.13,0.5163333333333333,4.781666666666666,3.817
2015,2016,0.3182481751824816,RealGDP,1.66747,1.25,1.2875,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2011,2013,0.2186046511627906,Unemployment,7.35833333333333,8.4,0.5025,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2009,2009,0.374479905437352,RealGDP,-2.59989,-3.25,0.1875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2015,2017,0.3201466275659826,Unemployment,4.35,4.86,0.44665,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
2014,2015,0.2761052631578947,RealGDP,2.70637,2.1,0.84,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2015,2015,0.3241727272727273,Core CPI,1.9942,1.155,0.273475,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2015,2017,0.2615845070422536,RealGDP,2.25568,2.8,0.91,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
