"Year.ID.ForecastYear.Quarter","YEAR FORECAST MADE","YEAR BEING FORECAST","QUARTER","FORECASTER ID","INDUSTRY","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","INDICATOR","TDIST"
"2008-429-2007-3",2007,2008,3,429,2,,,,,,,,,,,"Core PCE",1.25
"2008-431-2007-3",2007,2008,3,431,1,0,0,0,0,45,35,15,5,0,0,"Core PCE",1.25
"2008-433-2007-3",2007,2008,3,433,2,,,,,,,,,,,"Core PCE",1.25
"2008-446-2007-3",2007,2008,3,446,2,0.5,1,1,2.5,45,45,2.5,1,1,0.5,"Core PCE",1.25
"2008-456-2007-3",2007,2008,3,456,1,0,0,2,13,30,40,12,3,0,0,"Core PCE",1.25
"2008-463-2007-3",2007,2008,3,463,2,0,0,2,12,42,35,8,1,0,0,"Core PCE",1.25
"2008-472-2007-3",2007,2008,3,472,2,,,,,,,,,,,"Core PCE",1.25
"2008-483-2007-3",2007,2008,3,483,3,3,10,12,23,25,12,8,2,5,0,"Core PCE",1.25
"2008-484-2007-3",2007,2008,3,484,2,0,0,1,21,40,29,7,2,0,0,"Core PCE",1.25
"2008-497-2007-3",2007,2008,3,497,1,,,,,,,,,,,"Core PCE",1.25
"2008-504-2007-3",2007,2008,3,504,1,0,0,0,0,25,50,25,0,0,0,"Core PCE",1.25
"2008-506-2007-3",2007,2008,3,506,2,0,0,5,10,35,35,15,0,0,0,"Core PCE",1.25
"2008-507-2007-3",2007,2008,3,507,3,0,0,0,15,60,25,0,0,0,0,"Core PCE",1.25
"2008-508-2007-3",2007,2008,3,508,2,0,0,0,4,40,50,6,0,0,0,"Core PCE",1.25
"2008-510-2007-3",2007,2008,3,510,2,0,0,0,0,60,20,20,0,0,0,"Core PCE",1.25
"2008-512-2007-3",2007,2008,3,512,2,0,0,5,40,45,10,0,0,0,0,"Core PCE",1.25
"2008-516-2007-3",2007,2008,3,516,1,0,0,0,0,10,50,35,5,0,0,"Core PCE",1.25
"2008-518-2007-3",2007,2008,3,518,2,0,3,7,15,50,15,7,3,0,0,"Core PCE",1.25
"2008-519-2007-3",2007,2008,3,519,1,1,5,12,15,25,20,12,8,2,0,"Core PCE",1.25
"2008-521-2007-3",2007,2008,3,521,1,0,0,0,15,35,30,15,5,0,0,"Core PCE",1.25
"2008-524-2007-3",2007,2008,3,524,2,0,10,20,35,25,10,0,0,0,0,"Core PCE",1.25
"2008-526-2007-3",2007,2008,3,526,2,0,0,0,10,60,30,0,0,0,0,"Core PCE",1.25
"2008-527-2007-3",2007,2008,3,527,2,0,0,0,25,55,20,0,0,0,0,"Core PCE",1.25
"2008-528-2007-3",2007,2008,3,528,1,0,0,0,0,60,40,0,0,0,0,"Core PCE",1.25
"2008-531-2007-3",2007,2008,3,531,1,0,0,0,0,50,50,0,0,0,0,"Core PCE",1.25
"2008-532-2007-3",2007,2008,3,532,2,0,0,0,10,50,40,0,0,0,0,"Core PCE",1.25
"2008-533-2007-3",2007,2008,3,533,1,0,0,0,5,40,50,5,0,0,0,"Core PCE",1.25
"2008-535-2007-3",2007,2008,3,535,1,0,0,0,40,60,0,0,0,0,0,"Core PCE",1.25
"2008-538-2007-3",2007,2008,3,538,2,,,,,,,,,,,"Core PCE",1.25
"2008-540-2007-3",2007,2008,3,540,2,,,,,,,,,,,"Core PCE",1.25
"2008-541-2007-3",2007,2008,3,541,1,,,,,,,,,,,"Core PCE",1.25
"2008-542-2007-3",2007,2008,3,542,1,0,5,10,45,25,10,5,0,0,0,"Core PCE",1.25
"2008-543-2007-3",2007,2008,3,543,1,,,,,,,,,,,"Core PCE",1.25
"2008-544-2007-3",2007,2008,3,544,1,0,0,0,10,25,55,10,0,0,0,"Core PCE",1.25
"2008-546-2007-3",2007,2008,3,546,1,2,3,8,21,30,21,8,3,2,2,"Core PCE",1.25
"2008-548-2007-3",2007,2008,3,548,2,0,0,0,5,45,45,5,0,0,0,"Core PCE",1.25
"2008-549-2007-3",2007,2008,3,549,1,0,0,0,0,45,55,0,0,0,0,"Core PCE",1.25
"2008-551-2007-3",2007,2008,3,551,2,,,,,,,,,,,"Core PCE",1.25
"2008-552-2007-3",2007,2008,3,552,1,0,0,0,0,40,50,10,0,0,0,"Core PCE",1.25
"2008-554-2007-3",2007,2008,3,554,2,0,0,5,5,15,35,35,5,0,0,"Core PCE",1.25
"2008-20-2007-4",2007,2008,4,20,2,0,0,0,40,50,10,0,0,0,0,"Core PCE",1
"2008-84-2007-4",2007,2008,4,84,1,,,,,,,,,,,"Core PCE",1
"2008-407-2007-4",2007,2008,4,407,2,,,,,,,,,,,"Core PCE",1
"2008-411-2007-4",2007,2008,4,411,2,0,0,0,20,30,30,20,0,0,0,"Core PCE",1
"2008-420-2007-4",2007,2008,4,420,2,0,0,0,5,60,35,0,0,0,0,"Core PCE",1
"2008-421-2007-4",2007,2008,4,421,2,0,0,2,8,42,42,4,2,0,0,"Core PCE",1
"2008-422-2007-4",2007,2008,4,422,1,,,,,,,,,,,"Core PCE",1
"2008-424-2007-4",2007,2008,4,424,1,1,1,2,15,51,25,2,1,1,1,"Core PCE",1
"2008-428-2007-4",2007,2008,4,428,2,,,,,,,,,,,"Core PCE",1
"2008-429-2007-4",2007,2008,4,429,2,,,,,,,,,,,"Core PCE",1
"2008-431-2007-4",2007,2008,4,431,1,0,0,0,5,35,45,10,5,0,0,"Core PCE",1
"2008-446-2007-4",2007,2008,4,446,2,0,0,0,2.5,30,60,5,2.5,0,0,"Core PCE",1
"2008-448-2007-4",2007,2008,4,448,2,0,0,10,15,35,30,10,0,0,0,"Core PCE",1
"2008-456-2007-4",2007,2008,4,456,1,0,0,0,5,40,45,9,1,0,0,"Core PCE",1
"2008-463-2007-4",2007,2008,4,463,2,0,0,2,30,52,15,1,0,0,0,"Core PCE",1
"2008-472-2007-4",2007,2008,4,472,2,0,0,0,0,55,45,0,0,0,0,"Core PCE",1
"2008-483-2007-4",2007,2008,4,483,3,2,5,12,23,40,12,5,1,0,0,"Core PCE",1
"2008-484-2007-4",2007,2008,4,484,2,0,0,1,21,39,30,7,2,0,0,"Core PCE",1
"2008-498-2007-4",2007,2008,4,498,1,0,0,0,0,5,30,50,10,5,0,"Core PCE",1
"2008-504-2007-4",2007,2008,4,504,1,0,0,0,0,20,50,30,0,0,0,"Core PCE",1
"2008-507-2007-4",2007,2008,4,507,3,0,0,0,15,70,15,0,0,0,0,"Core PCE",1
"2008-508-2007-4",2007,2008,4,508,2,0,0,3,15,30,45,7,0,0,0,"Core PCE",1
"2008-510-2007-4",2007,2008,4,510,2,0,0,0,0,50,50,0,0,0,0,"Core PCE",1
"2008-512-2007-4",2007,2008,4,512,2,0,0,5,15,60,15,5,0,0,0,"Core PCE",1
"2008-516-2007-4",2007,2008,4,516,1,,,,,,,,,,,"Core PCE",1
"2008-518-2007-4",2007,2008,4,518,2,0,0,0,10,15,50,15,10,0,0,"Core PCE",1
"2008-519-2007-4",2007,2008,4,519,1,1,5,12,15,25,20,12,8,2,0,"Core PCE",1
"2008-520-2007-4",2007,2008,4,520,2,,,,,,,,,,,"Core PCE",1
"2008-521-2007-4",2007,2008,4,521,1,0,0,0,5,25,40,25,5,0,0,"Core PCE",1
"2008-524-2007-4",2007,2008,4,524,2,0,10,25,30,25,10,0,0,0,0,"Core PCE",1
"2008-526-2007-4",2007,2008,4,526,2,0,0,0,0,10,80,10,0,0,0,"Core PCE",1
"2008-527-2007-4",2007,2008,4,527,2,0,0,0,0,25,45,30,0,0,0,"Core PCE",1
"2008-528-2007-4",2007,2008,4,528,1,0,0,0,0,30,70,0,0,0,0,"Core PCE",1
"2008-532-2007-4",2007,2008,4,532,2,0,0,0,10,50,40,0,0,0,0,"Core PCE",1
"2008-535-2007-4",2007,2008,4,535,1,0,0,0,0,60,40,0,0,0,0,"Core PCE",1
"2008-539-2007-4",2007,2008,4,539,1,5,5,20,30,20,10,5,3,1,1,"Core PCE",1
"2008-540-2007-4",2007,2008,4,540,2,,,,,,,,,,,"Core PCE",1
"2008-542-2007-4",2007,2008,4,542,1,0,0,10,45,35,10,0,0,0,0,"Core PCE",1
"2008-543-2007-4",2007,2008,4,543,1,,,,,,,,,,,"Core PCE",1
"2008-544-2007-4",2007,2008,4,544,1,0,0,0,10,30,50,10,0,0,0,"Core PCE",1
"2008-546-2007-4",2007,2008,4,546,1,1,3,5,20,40,20,5,3,2,1,"Core PCE",1
"2008-548-2007-4",2007,2008,4,548,2,0,0,0,10,80,10,0,0,0,0,"Core PCE",1
"2008-549-2007-4",2007,2008,4,549,1,0,0,0,0,45,55,0,0,0,0,"Core PCE",1
"2008-550-2007-4",2007,2008,4,550,2,15,22,23,21,8,5,3,2,1,0,"Core PCE",1
"2008-552-2007-4",2007,2008,4,552,1,0,0,0,0,20,60,20,0,0,0,"Core PCE",1
"2008-553-2007-4",2007,2008,4,553,2,0,1,2.5,15,38,32,8,2.5,1,0,"Core PCE",1
"2008-554-2007-4",2007,2008,4,554,2,0,0,0,5,10,30,30,20,5,0,"Core PCE",1
"2008-555-2007-4",2007,2008,4,555,1,0,0,0,0,30,70,0,0,0,0,"Core PCE",1
"2009-99-2008-1",2008,2009,1,99,1,2,9,6,15,35,20,5,4,3,1,"Core PCE",1.75
"2009-407-2008-1",2008,2009,1,407,2,0,0,10,50,35,5,0,0,0,0,"Core PCE",1.75
"2009-411-2008-1",2008,2009,1,411,2,,,,,,,,,,,"Core PCE",1.75
"2009-420-2008-1",2008,2009,1,420,2,0,0,0,5,45,45,5,0,0,0,"Core PCE",1.75
"2009-421-2008-1",2008,2009,1,421,2,0,0,0,10,40,40,10,0,0,0,"Core PCE",1.75
"2009-422-2008-1",2008,2009,1,422,1,,,,,,,,,,,"Core PCE",1.75
"2009-423-2008-1",2008,2009,1,423,2,,,,,,,,,,,"Core PCE",1.75
"2009-424-2008-1",2008,2009,1,424,1,,,,,,,,,,,"Core PCE",1.75
"2009-426-2008-1",2008,2009,1,426,2,,,,,,,,,,,"Core PCE",1.75
"2009-431-2008-1",2008,2009,1,431,1,0,0,0,10,25,35,20,10,0,0,"Core PCE",1.75
"2009-446-2008-1",2008,2009,1,446,2,0,0,0,5,45,45,5,0,0,0,"Core PCE",1.75
"2009-448-2008-1",2008,2009,1,448,2,0,0,5,25,35,30,5,0,0,0,"Core PCE",1.75
"2009-463-2008-1",2008,2009,1,463,2,0,0,8,33,45,11,3,0,0,0,"Core PCE",1.75
"2009-472-2008-1",2008,2009,1,472,2,0,0,0,0,30,65,5,0,0,0,"Core PCE",1.75
"2009-483-2008-1",2008,2009,1,483,3,2,5,12,23,40,12,5,1,0,0,"Core PCE",1.75
"2009-484-2008-1",2008,2009,1,484,2,0,0,2,27,39,24,7,1,0,0,"Core PCE",1.75
"2009-498-2008-1",2008,2009,1,498,1,0,0,0,5,10,20,50,15,0,0,"Core PCE",1.75
"2009-504-2008-1",2008,2009,1,504,1,0,0,0,0,25,50,25,0,0,0,"Core PCE",1.75
"2009-507-2008-1",2008,2009,1,507,3,0,0,0,0,55,35,10,0,0,0,"Core PCE",1.75
"2009-508-2008-1",2008,2009,1,508,2,0,0,0,2,6,20,35,25,8,4,"Core PCE",1.75
"2009-510-2008-1",2008,2009,1,510,2,0,0,0,0,30,30,30,10,0,0,"Core PCE",1.75
"2009-512-2008-1",2008,2009,1,512,2,0,0,5,60,30,5,0,0,0,0,"Core PCE",1.75
"2009-516-2008-1",2008,2009,1,516,1,,,,,,,,,,,"Core PCE",1.75
"2009-518-2008-1",2008,2009,1,518,2,0,0,5,10,15,40,15,10,5,0,"Core PCE",1.75
"2009-519-2008-1",2008,2009,1,519,1,5,10,12,15,25,15,12,5,1,0,"Core PCE",1.75
"2009-520-2008-1",2008,2009,1,520,2,,,,,,,,,,,"Core PCE",1.75
"2009-521-2008-1",2008,2009,1,521,1,,,,,,,,,,,"Core PCE",1.75
"2009-523-2008-1",2008,2009,1,523,2,13,15,16,20,17,8,5,2,2,2,"Core PCE",1.75
"2009-524-2008-1",2008,2009,1,524,2,0,10,25,30,25,10,0,0,0,0,"Core PCE",1.75
"2009-526-2008-1",2008,2009,1,526,2,,,,,,,,,,,"Core PCE",1.75
"2009-527-2008-1",2008,2009,1,527,2,0,0,0,0,15,40,40,5,0,0,"Core PCE",1.75
"2009-528-2008-1",2008,2009,1,528,1,0,0,0,0,40,60,0,0,0,0,"Core PCE",1.75
"2009-531-2008-1",2008,2009,1,531,1,,,,,,,,,,,"Core PCE",1.75
"2009-532-2008-1",2008,2009,1,532,2,0,0,0,10,50,40,0,0,0,0,"Core PCE",1.75
"2009-535-2008-1",2008,2009,1,535,1,0,0,0,50,40,10,0,0,0,0,"Core PCE",1.75
"2009-539-2008-1",2008,2009,1,539,1,,,,,,,,,,,"Core PCE",1.75
"2009-540-2008-1",2008,2009,1,540,2,,,,,,,,,,,"Core PCE",1.75
"2009-541-2008-1",2008,2009,1,541,1,,,,,,,,,,,"Core PCE",1.75
"2009-542-2008-1",2008,2009,1,542,1,0,0,5,50,30,10,5,0,0,0,"Core PCE",1.75
"2009-543-2008-1",2008,2009,1,543,1,,,,,,,,,,,"Core PCE",1.75
"2009-546-2008-1",2008,2009,1,546,1,0,5,10,15,20,20,15,10,5,0,"Core PCE",1.75
"2009-548-2008-1",2008,2009,1,548,2,0,0,0,10,20,60,10,0,0,0,"Core PCE",1.75
"2009-549-2008-1",2008,2009,1,549,1,0,0,0,0,45,55,0,0,0,0,"Core PCE",1.75
"2009-550-2008-1",2008,2009,1,550,2,16,25,24,20,9,4,2,0,0,0,"Core PCE",1.75
"2009-551-2008-1",2008,2009,1,551,2,,,,,,,,,,,"Core PCE",1.75
"2009-552-2008-1",2008,2009,1,552,1,0,0,0,0,20,65,15,0,0,0,"Core PCE",1.75
"2009-553-2008-1",2008,2009,1,553,2,0,0,5,20,50,20,5,0,0,0,"Core PCE",1.75
"2009-554-2008-1",2008,2009,1,554,2,0,0,5,5,15,35,35,5,0,0,"Core PCE",1.75
"2009-555-2008-1",2008,2009,1,555,1,0,0,0,25,50,25,0,0,0,0,"Core PCE",1.75
"2009-557-2008-1",2008,2009,1,557,1,0,0,1,23,43,29,3,1,0,0,"Core PCE",1.75
"2009-20-2008-2",2008,2009,2,20,2,0,0,20,70,10,0,0,0,0,0,"Core PCE",1.5
"2009-84-2008-2",2008,2009,2,84,1,,,,,,,,,,,"Core PCE",1.5
"2009-407-2008-2",2008,2009,2,407,2,0,0,5,70,25,0,0,0,0,0,"Core PCE",1.5
"2009-411-2008-2",2008,2009,2,411,2,0,0,0,20,40,40,0,0,0,0,"Core PCE",1.5
"2009-421-2008-2",2008,2009,2,421,2,0,0,0,20,50,25,5,0,0,0,"Core PCE",1.5
"2009-422-2008-2",2008,2009,2,422,1,,,,,,,,,,,"Core PCE",1.5
"2009-424-2008-2",2008,2009,2,424,1,,,,,,,,,,,"Core PCE",1.5
"2009-426-2008-2",2008,2009,2,426,2,10,20,30,20,15,5,0,0,0,0,"Core PCE",1.5
"2009-428-2008-2",2008,2009,2,428,2,,,,,,,,,,,"Core PCE",1.5
"2009-429-2008-2",2008,2009,2,429,2,,,,,,,,,,,"Core PCE",1.5
"2009-431-2008-2",2008,2009,2,431,1,0,0,0,20,45,25,10,0,0,0,"Core PCE",1.5
"2009-446-2008-2",2008,2009,2,446,2,0,0,0,5,45,45,5,0,0,0,"Core PCE",1.5
"2009-463-2008-2",2008,2009,2,463,2,0,0,4,18,45,30,3,0,0,0,"Core PCE",1.5
"2009-472-2008-2",2008,2009,2,472,2,0,0,0,0,40,60,0,0,0,0,"Core PCE",1.5
"2009-483-2008-2",2008,2009,2,483,3,0,2,12,25,40,15,5,1,0,0,"Core PCE",1.5
"2009-484-2008-2",2008,2009,2,484,2,0,1,9,25,34,27,3,1,0,0,"Core PCE",1.5
"2009-504-2008-2",2008,2009,2,504,1,0,0,0,0,20,55,25,0,0,0,"Core PCE",1.5
"2009-506-2008-2",2008,2009,2,506,2,0,0,10,20,30,30,10,0,0,0,"Core PCE",1.5
"2009-507-2008-2",2008,2009,2,507,3,0,0,0,15,60,25,0,0,0,0,"Core PCE",1.5
"2009-508-2008-2",2008,2009,2,508,2,0,0,0,10,20,40,20,10,0,0,"Core PCE",1.5
"2009-510-2008-2",2008,2009,2,510,2,0,0,0,10,70,10,10,0,0,0,"Core PCE",1.5
"2009-512-2008-2",2008,2009,2,512,2,0,0,10,35,50,5,0,0,0,0,"Core PCE",1.5
"2009-516-2008-2",2008,2009,2,516,1,,,,,,,,,,,"Core PCE",1.5
"2009-519-2008-2",2008,2009,2,519,1,,,,,,,,,,,"Core PCE",1.5
"2009-520-2008-2",2008,2009,2,520,2,,,,,,,,,,,"Core PCE",1.5
"2009-521-2008-2",2008,2009,2,521,1,,,,,,,,,,,"Core PCE",1.5
"2009-523-2008-2",2008,2009,2,523,2,7.74,9.29,13.94,23.24,23.24,11.62,5.81,2.9,1.45,0.72,"Core PCE",1.5
"2009-524-2008-2",2008,2009,2,524,2,0,10,25,30,25,10,0,0,0,0,"Core PCE",1.5
"2009-526-2008-2",2008,2009,2,526,2,0,0,0,5,10,60,15,5,5,0,"Core PCE",1.5
"2009-528-2008-2",2008,2009,2,528,1,0,0,0,20,50,30,0,0,0,0,"Core PCE",1.5
"2009-530-2008-2",2008,2009,2,530,2,,,,,,,,,,,"Core PCE",1.5
"2009-531-2008-2",2008,2009,2,531,1,,,,,,,,,,,"Core PCE",1.5
"2009-532-2008-2",2008,2009,2,532,2,0,0,0,10,50,40,0,0,0,0,"Core PCE",1.5
"2009-535-2008-2",2008,2009,2,535,1,0,0,0,30,50,20,0,0,0,0,"Core PCE",1.5
"2009-540-2008-2",2008,2009,2,540,2,,,,,,,,,,,"Core PCE",1.5
"2009-541-2008-2",2008,2009,2,541,1,0,0,0,20,50,30,0,0,0,0,"Core PCE",1.5
"2009-542-2008-2",2008,2009,2,542,1,0,0,30,45,20,5,0,0,0,0,"Core PCE",1.5
"2009-543-2008-2",2008,2009,2,543,1,,,,,,,,,,,"Core PCE",1.5
"2009-544-2008-2",2008,2009,2,544,1,0,0,2,3,45,45,5,0,0,0,"Core PCE",1.5
"2009-546-2008-2",2008,2009,2,546,1,5,8,12,15,20,15,12,8,4,1,"Core PCE",1.5
"2009-548-2008-2",2008,2009,2,548,2,,,,,,,,,,,"Core PCE",1.5
"2009-549-2008-2",2008,2009,2,549,1,0,0,0,10,55,35,0,0,0,0,"Core PCE",1.5
"2009-550-2008-2",2008,2009,2,550,2,16,25,24,20,9,4,2,0,0,0,"Core PCE",1.5
"2009-551-2008-2",2008,2009,2,551,2,,,,,,,,,,,"Core PCE",1.5
"2009-552-2008-2",2008,2009,2,552,1,0,0,0,10,40,40,10,0,0,0,"Core PCE",1.5
"2009-553-2008-2",2008,2009,2,553,2,1,2.5,4.5,15,33,30,10,3,0.75,0.25,"Core PCE",1.5
"2009-554-2008-2",2008,2009,2,554,2,0,0,0,5,45,35,15,0,0,0,"Core PCE",1.5
"2009-555-2008-2",2008,2009,2,555,1,0,0,0,20,70,10,0,0,0,0,"Core PCE",1.5
"2009-556-2008-2",2008,2009,2,556,1,0,0,0,10,30,40,15,5,0,0,"Core PCE",1.5
"2009-557-2008-2",2008,2009,2,557,1,0,0.5,2,9,27,34,24,3,0,0.5,"Core PCE",1.5
"2009-20-2008-3",2008,2009,3,20,2,0,0,60,40,0,0,0,0,0,0,"Core PCE",1.25
"2009-84-2008-3",2008,2009,3,84,1,,,,,,,,,,,"Core PCE",1.25
"2009-99-2008-3",2008,2009,3,99,1,0,0,3,75,4,3,5,5,4,1,"Core PCE",1.25
"2009-407-2008-3",2008,2009,3,407,2,0,0,5,70,25,0,0,0,0,0,"Core PCE",1.25
"2009-411-2008-3",2008,2009,3,411,2,0,0,0,10,40,40,10,0,0,0,"Core PCE",1.25
"2009-420-2008-3",2008,2009,3,420,2,0,0,0,0,5,45,45,5,0,0,"Core PCE",1.25
"2009-421-2008-3",2008,2009,3,421,2,0,0,0,15,45,40,0,0,0,0,"Core PCE",1.25
"2009-424-2008-3",2008,2009,3,424,1,,,,,,,,,,,"Core PCE",1.25
"2009-426-2008-3",2008,2009,3,426,2,0,10,15,35,25,10,5,0,0,0,"Core PCE",1.25
"2009-428-2008-3",2008,2009,3,428,2,,,,,,,,,,,"Core PCE",1.25
"2009-431-2008-3",2008,2009,3,431,1,0,0,0,10,60,25,5,0,0,0,"Core PCE",1.25
"2009-446-2008-3",2008,2009,3,446,2,0,0,0,0,50,50,0,0,0,0,"Core PCE",1.25
"2009-463-2008-3",2008,2009,3,463,2,0,0,5,17,47,28,3,0,0,0,"Core PCE",1.25
"2009-472-2008-3",2008,2009,3,472,2,0,0,0,0,10,80,10,0,0,0,"Core PCE",1.25
"2009-483-2008-3",2008,2009,3,483,3,0,0,10,20,45,20,5,0,0,0,"Core PCE",1.25
"2009-484-2008-3",2008,2009,3,484,2,0,1,9,25,34,27,3,1,0,0,"Core PCE",1.25
"2009-497-2008-3",2008,2009,3,497,1,,,,,,,,,,,"Core PCE",1.25
"2009-504-2008-3",2008,2009,3,504,1,0,0,0,0,20,55,25,0,0,0,"Core PCE",1.25
"2009-510-2008-3",2008,2009,3,510,2,0,0,0,0,20,80,0,0,0,0,"Core PCE",1.25
"2009-512-2008-3",2008,2009,3,512,2,0,0,0,40,50,10,0,0,0,0,"Core PCE",1.25
"2009-516-2008-3",2008,2009,3,516,1,,,,,,,,,,,"Core PCE",1.25
"2009-518-2008-3",2008,2009,3,518,2,0,0,0,10,15,50,15,10,0,0,"Core PCE",1.25
"2009-519-2008-3",2008,2009,3,519,1,0,0,2,8,15,40,25,8,2,0,"Core PCE",1.25
"2009-520-2008-3",2008,2009,3,520,2,,,,,,,,,,,"Core PCE",1.25
"2009-521-2008-3",2008,2009,3,521,1,,,,,,,,,,,"Core PCE",1.25
"2009-523-2008-3",2008,2009,3,523,2,20,40,16,6.4,2.6,1,0.4,0.2,0.1,13.3,"Core PCE",1.25
"2009-526-2008-3",2008,2009,3,526,2,0,0,0,25,50,25,0,0,0,0,"Core PCE",1.25
"2009-527-2008-3",2008,2009,3,527,2,0,0,0,0,20,60,20,0,0,0,"Core PCE",1.25
"2009-528-2008-3",2008,2009,3,528,1,0,0,0,10,50,40,0,0,0,0,"Core PCE",1.25
"2009-532-2008-3",2008,2009,3,532,2,0,0,0,10,50,40,0,0,0,0,"Core PCE",1.25
"2009-533-2008-3",2008,2009,3,533,1,0,0,0,5,30,50,10,5,0,0,"Core PCE",1.25
"2009-535-2008-3",2008,2009,3,535,1,0,0,0,35,50,15,0,0,0,0,"Core PCE",1.25
"2009-540-2008-3",2008,2009,3,540,2,,,,,,,,,,,"Core PCE",1.25
"2009-541-2008-3",2008,2009,3,541,1,,,,,,,,,,,"Core PCE",1.25
"2009-542-2008-3",2008,2009,3,542,1,0,0,15,30,40,15,0,0,0,0,"Core PCE",1.25
"2009-543-2008-3",2008,2009,3,543,1,,,,,,,,,,,"Core PCE",1.25
"2009-546-2008-3",2008,2009,3,546,1,1,4,12,22,23,22,10,4,1,1,"Core PCE",1.25
"2009-548-2008-3",2008,2009,3,548,2,0,0,0,15,75,10,0,0,0,0,"Core PCE",1.25
"2009-549-2008-3",2008,2009,3,549,1,0,0,0,15,70,15,0,0,0,0,"Core PCE",1.25
"2009-552-2008-3",2008,2009,3,552,1,0,0,0,0,50,50,0,0,0,0,"Core PCE",1.25
"2009-553-2008-3",2008,2009,3,553,2,0.95,2,6,20,36.5,26.5,7,0.75,0.25,0.05,"Core PCE",1.25
"2009-554-2008-3",2008,2009,3,554,2,0,0,0,10,50,30,10,0,0,0,"Core PCE",1.25
"2009-555-2008-3",2008,2009,3,555,1,0,0,0,20,50,30,0,0,0,0,"Core PCE",1.25
"2009-556-2008-3",2008,2009,3,556,1,0,0,0,10,25,40,20,5,0,0,"Core PCE",1.25
"2009-557-2008-3",2008,2009,3,557,1,0,0,2,9,45,26,15,3,0,0,"Core PCE",1.25
"2009-559-2008-3",2008,2009,3,559,1,0,0,0,10,75,15,0,0,0,0,"Core PCE",1.25
"2009-561-2008-3",2008,2009,3,561,2,0,0,0,0,65,35,0,0,0,0,"Core PCE",1.25
"2009-84-2008-4",2008,2009,4,84,1,,,,,,,,,,,"Core PCE",1
"2009-99-2008-4",2008,2009,4,99,1,3,15,18,20,30,8,4,1,1,0,"Core PCE",1
"2009-407-2008-4",2008,2009,4,407,2,0,0,0,5,85,10,0,0,0,0,"Core PCE",1
"2009-411-2008-4",2008,2009,4,411,2,0,0,0,0,20,50,30,0,0,0,"Core PCE",1
"2009-420-2008-4",2008,2009,4,420,2,0,0,0,0,5,40,50,5,0,0,"Core PCE",1
"2009-421-2008-4",2008,2009,4,421,2,0,0,0,5,25,30,25,5,5,5,"Core PCE",1
"2009-423-2008-4",2008,2009,4,423,2,0.5,5,9,20,30,20,9,5,1,0.5,"Core PCE",1
"2009-426-2008-4",2008,2009,4,426,2,0,0,5,10,30,30,20,5,0,0,"Core PCE",1
"2009-428-2008-4",2008,2009,4,428,2,,,,,,,,,,,"Core PCE",1
"2009-429-2008-4",2008,2009,4,429,2,,,,,,,,,,,"Core PCE",1
"2009-431-2008-4",2008,2009,4,431,1,0,0,0,5,30,40,10,10,5,0,"Core PCE",1
"2009-433-2008-4",2008,2009,4,433,2,,,,,,,,,,,"Core PCE",1
"2009-446-2008-4",2008,2009,4,446,2,0,0,0,0,10,80,10,0,0,0,"Core PCE",1
"2009-463-2008-4",2008,2009,4,463,2,0,0,2,17,49,26,6,0,0,0,"Core PCE",1
"2009-472-2008-4",2008,2009,4,472,2,,,,,,,,,,,"Core PCE",1
"2009-483-2008-4",2008,2009,4,483,3,0,0,10,20,45,20,5,0,0,0,"Core PCE",1
"2009-484-2008-4",2008,2009,4,484,2,0,1,9,32,31,24,3,0,0,0,"Core PCE",1
"2009-497-2008-4",2008,2009,4,497,1,,,,,,,,,,,"Core PCE",1
"2009-504-2008-4",2008,2009,4,504,1,0,0,0,0,5,20,55,20,0,0,"Core PCE",1
"2009-506-2008-4",2008,2009,4,506,2,0,0,0,0,2,15,50,33,0,0,"Core PCE",1
"2009-507-2008-4",2008,2009,4,507,3,0,0,0,5,25,60,10,0,0,0,"Core PCE",1
"2009-508-2008-4",2008,2009,4,508,2,0,0,4,10,18,30,25,12,1,0,"Core PCE",1
"2009-510-2008-4",2008,2009,4,510,2,0,0,0,0,35,65,0,0,0,0,"Core PCE",1
"2009-512-2008-4",2008,2009,4,512,2,0,0,5,20,50,20,5,0,0,0,"Core PCE",1
"2009-516-2008-4",2008,2009,4,516,1,,,,,,,,,,,"Core PCE",1
"2009-518-2008-4",2008,2009,4,518,2,0,0,0,0,5,20,50,20,5,0,"Core PCE",1
"2009-519-2008-4",2008,2009,4,519,1,0,0,0,5,15,20,30,20,10,0,"Core PCE",1
"2009-520-2008-4",2008,2009,4,520,2,,,,,,,,,,,"Core PCE",1
"2009-524-2008-4",2008,2009,4,524,2,0,0,5,15,20,30,20,10,0,0,"Core PCE",1
"2009-527-2008-4",2008,2009,4,527,2,0,0,0,0,30,60,10,0,0,0,"Core PCE",1
"2009-528-2008-4",2008,2009,4,528,1,0,0,0,0,0,0,50,50,0,0,"Core PCE",1
"2009-531-2008-4",2008,2009,4,531,1,,,,,,,,,,,"Core PCE",1
"2009-532-2008-4",2008,2009,4,532,2,0,0,0,5,50,45,0,0,0,0,"Core PCE",1
"2009-535-2008-4",2008,2009,4,535,1,0,0,0,0,35,60,5,0,0,0,"Core PCE",1
"2009-538-2008-4",2008,2009,4,538,2,0,0,0,40,50,9,1,0,0,0,"Core PCE",1
